sleeper_id,adp_dd_ppr,pts_std,pts_ppr,pts_half_ppr,pos_adp_dd_ppr,idp_tkl_solo,idp_tkl_ast,idp_tkl,idp_sack,idp_ff,gp,rec_yd,rec_tgt,rec_td,rec_fd,rec_5_9,rec_40p,rec_30_39,rec_20_29,rec_10_19,rec_0_4,rec,bonus_rec_te,xpmiss,xpm,xpa,fgmiss_50p,fgmiss_40_49,fgmiss_30_39,fgm_yds,fgm_50p,fgm_40_49,fgm_30_39,fgm_20_29,fgm,fga,rush_yd,rush_td,rush_fd,rush_att,fum_lost,bonus_rec_rb,idp_int,idp_fum_rec,idp_tkl_loss,bonus_rec_wr,yds_allow_300_349,yds_allow,tkl_loss,safe,sack,pts_allow_14_20,pts_allow,pr_yd,pass_int_td,int,fum_rec,ff,def_td,def_pr_yd,def_kr_yd,def_fum_td,blk_kick,rush_40p,fum,rush_2pt,yds_allow_200_299,st_td,pr_td,def_pr_td,rec_td_40p,rec_2pt,idp_pass_def,idp_int_ret_yd,pass_yd,pass_td_40p,pass_td,pass_sack,pass_int,pass_inc,pass_fd,pass_cmp_40p,pass_cmp,pass_att,pass_2pt,cmp_pct,idp_sack_yd,idp_qb_hit,pr,yds_allow_350_399,pts_allow_21_27,fgm_0_19,def_kr_td,pts_allow_28_34,week,yds_allow_400_449,yahoo_id,yahoo_name,player_id,name,status,position_type,eligible_positions,selected_position,team_id,team_name,shape,scale
7594,131.0,7.78,8.99,8.38,33.0,,,,,,1.0,8.93,1.6,0.05,0.89,0.24,0.12,0.12,0.24,0.36,0.24,1.21,,,,,,,,,,,,,,,45.88,0.36,4.59,11.2,0.08,1.21,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,33514,Chuba Hubbard,33514,Chuba Hubbard,,O,"['RB', 'W/R/T']",BN,7,We are the JIMBO,3.623040247728740,1.9348391187192900
4234,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,30352,Noah Brown,30352,Noah Brown,O,O,"['WR', 'W/R/T', 'IR']",BN,7,We are the JIMBO,1.542137351160500,7.820315091210620
4234,110.0,5.3,8.29,6.8,49.0,,,,,,1.0,35.13,4.9,0.28,3.51,0.6,0.3,0.3,0.6,0.9,0.6,2.99,,,,,,,,,,,,,,,0.85,,0.09,0.28,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,30352,Noah Brown,30352,Noah Brown,O,O,"['WR', 'W/R/T', 'IR']",BN,7,We are the JIMBO,1.542137351160500,7.820315091210620
4234,136.0,4.97,7.77,6.37,59.0,,,,,,1.0,32.94,4.9,0.27,3.29,0.56,0.28,0.28,0.56,0.84,0.56,2.8,,,,,,,,,,,,,,,0.8,,0.08,0.27,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,30352,Noah Brown,30352,Noah Brown,O,O,"['WR', 'W/R/T', 'IR']",BN,7,We are the JIMBO,1.542137351160500,7.820315091210620
6783,132.0,5.33,8.46,6.89,57.0,,,,,,1.0,35.0,5.4,0.3,3.5,0.63,0.31,0.31,0.63,0.94,0.63,3.13,,,,,,,,,,,,,,,1.12,,0.11,0.21,0.04,,,,,3.13,,,,,,,,,,,,,,,,,,,0.04,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,12,,32685,Jerry Jeudy,32685,Jerry Jeudy,,O,"['WR', 'W/R/T']",BN,7,We are the JIMBO,5.9752935835146,1.2347138554216900
6783,85.0,6.42,9.8,8.11,38.0,,,,,,1.0,44.46,5.4,0.32,4.45,0.68,0.34,0.34,0.68,1.02,0.68,3.38,,,,,,,,,,,,,,,1.21,,0.12,0.23,0.05,,,,,3.38,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,13,,32685,Jerry Jeudy,32685,Jerry Jeudy,,O,"['WR', 'W/R/T']",BN,7,We are the JIMBO,5.9752935835146,1.2347138554216900
6783,106.0,6.22,9.5,7.86,49.0,,,,,,1.0,43.09,5.4,0.31,4.31,0.66,0.33,0.33,0.66,0.98,0.66,3.28,,,,,,,,,,,,,,,1.17,,0.12,0.22,0.04,,,,,3.28,,,,,,,,,,,,,,,,,,,0.04,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,14,,32685,Jerry Jeudy,32685,Jerry Jeudy,,O,"['WR', 'W/R/T']",BN,7,We are the JIMBO,5.9752935835146,1.2347138554216900
TEN,999.0,7.66,7.66,7.66,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.35,4.76,0.07,2.8,1.0,16.5,12.88,0.07,0.91,0.63,0.73,0.13,59.85,46.97,0.07,0.07,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,100010,Tennessee,100010,Tennessee,,DT,['DEF'],DEF,7,We are the JIMBO,3.0231042654028400,2.2328042328042300
TEN,999.0,6.39,6.39,6.39,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,335.68,4.0,0.06,2.33,1.0,19.75,10.83,0.06,0.76,0.52,0.61,0.11,50.33,39.5,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,100010,Tennessee,100010,Tennessee,,DT,['DEF'],DEF,7,We are the JIMBO,3.0231042654028400,2.2328042328042300
TEN,999.0,6.1,6.1,6.1,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.41,3.96,0.05,2.2,,26.5,10.71,0.05,0.71,0.49,0.6,0.11,49.78,39.07,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,14,1.0,100010,Tennessee,100010,Tennessee,,DT,['DEF'],DEF,7,We are the JIMBO,3.0231042654028400,2.2328042328042300
6797,81.0,19.83,19.83,19.83,10.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.66,0.11,0.97,2.9,0.22,,,,,,,,,,,,,,0.06,,,,,,,0.06,,,0.56,,,,,,,,,,252.7,0.28,1.74,1.96,0.67,10.88,25.27,0.56,23.12,34.0,0.11,67.99,,,,,,,,,12,,32676,Justin Herbert,32676,Justin Herbert,,O,['QB'],QB,8,Slim Pickens (,9.46817465670632,2.2756234206916500
6797,67.0,19.74,19.74,19.74,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.62,0.11,0.96,2.9,0.22,,,,,,,,,,,,,,0.06,,,,,,,0.06,,,0.56,,,,,,,,,,251.6,0.28,1.73,1.96,0.67,10.99,25.16,0.56,23.01,34.0,0.11,67.69,,,,,,,,,13,,32676,Justin Herbert,32676,Justin Herbert,,O,['QB'],QB,8,Slim Pickens (,9.46817465670632,2.2756234206916500
6797,67.0,20.09,20.09,20.09,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.79,0.11,0.98,2.9,0.23,,,,,,,,,,,,,,0.06,,,,,,,0.06,,,0.57,,,,,,,,,,255.98,0.28,1.76,1.99,0.68,10.58,25.6,0.57,23.42,34.0,0.11,68.87,,,,,,,,,14,,32676,Justin Herbert,32676,Justin Herbert,,O,['QB'],QB,8,Slim Pickens (,9.46817465670632,2.2756234206916500
7564,16.0,10.34,16.1,13.22,9.0,,,,,,1.0,77.0,8.8,0.4,7.7,1.15,0.58,0.58,1.15,1.73,1.15,5.76,,,,,,,,,,,,,,,2.42,,0.24,0.41,0.05,,,,,5.76,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,12,,33393,Ja'Marr Chase,33393,Ja'Marr Chase,,O,"['WR', 'W/R/T']",WR,8,Slim Pickens (,1.6638114253193100,9.267877215737140
7564,12.0,10.64,15.85,13.25,7.0,,,,,,1.0,74.47,8.8,0.5,7.45,1.04,0.52,0.52,1.04,1.56,1.04,5.21,,,,,,,,,,,,,,,2.18,,0.22,0.4,0.05,,,,,5.21,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,13,,33393,Ja'Marr Chase,33393,Ja'Marr Chase,,O,"['WR', 'W/R/T']",WR,8,Slim Pickens (,1.6638114253193100,9.267877215737140
7564,4.0,12.65,18.85,15.75,3.0,,,,,,1.0,88.53,8.8,0.59,8.85,1.24,0.62,0.62,1.24,1.86,1.24,6.19,,,,,,,,,,,,,,,2.6,,0.26,0.47,0.06,,,,,6.19,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.12,0.06,,,,,,,,,,,,,,,,,,,,,,,14,,33393,Ja'Marr Chase,33393,Ja'Marr Chase,,O,"['WR', 'W/R/T']",WR,8,Slim Pickens (,1.6638114253193100,9.267877215737140
6819,32.0,8.37,14.04,11.2,14.0,,,,,,1.0,62.99,8.1,0.33,6.3,1.13,0.57,0.57,1.13,1.7,1.13,5.67,,,,,,,,,,,,,,,2.0,,0.2,0.4,0.07,,,,,5.67,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,32704,Michael Pittman Jr.,32704,Michael Pittman Jr.,,O,"['WR', 'W/R/T']",WR,8,Slim Pickens (,7.420241537965260,1.626631685538070
6819,38.0,7.82,13.12,10.47,13.0,,,,,,1.0,58.89,8.1,0.31,5.89,1.06,0.53,0.53,1.06,1.59,1.06,5.3,,,,,,,,,,,,,,,1.87,,0.19,0.37,0.06,,,,,5.3,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,32704,Michael Pittman Jr.,32704,Michael Pittman Jr.,,O,"['WR', 'W/R/T']",WR,8,Slim Pickens (,7.420241537965260,1.626631685538070
6819,48.0,7.6,12.76,10.18,23.0,,,,,,1.0,57.25,8.1,0.3,5.72,1.03,0.52,0.52,1.03,1.55,1.03,5.15,,,,,,,,,,,,,,,1.82,,0.18,0.36,0.06,,,,,5.15,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,32704,Michael Pittman Jr.,32704,Michael Pittman Jr.,,O,"['WR', 'W/R/T']",WR,8,Slim Pickens (,7.420241537965260,1.626631685538070
4018,60.0,10.27,12.37,11.32,22.0,,,,,,1.0,15.61,2.9,0.05,1.56,0.42,0.21,0.21,0.42,0.63,0.42,2.1,,,,,,,,,,,,,,,48.2,0.6,4.82,12.4,0.05,2.1,,,,,,,,,,,,,,,,,,,,,,0.05,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,30161,Joe Mixon,30161,Joe Mixon,,O,"['RB', 'W/R/T']",RB,8,Slim Pickens (,10.002808700119900,1.2476495726495700
4018,74.0,8.43,10.46,9.44,25.0,,,,,,1.0,15.1,2.9,0.05,1.51,0.41,0.2,0.2,0.41,0.61,0.41,2.03,,,,,,,,,,,,,,,46.62,0.33,4.66,12.4,0.05,2.03,,,,,,,,,,,,,,,,,,,,,,0.05,0.09,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,30161,Joe Mixon,30161,Joe Mixon,,O,"['RB', 'W/R/T']",RB,8,Slim Pickens (,10.002808700119900,1.2476495726495700
4018,71.0,10.02,12.44,11.23,24.0,,,,,,1.0,17.95,2.9,0.05,1.8,0.48,0.24,0.24,0.48,0.72,0.48,2.42,,,,,,,,,,,,,,,55.43,0.39,5.54,12.4,0.06,2.42,,,,,,,,,,,,,,,,,,,,,,0.06,0.11,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,30161,Joe Mixon,30161,Joe Mixon,,O,"['RB', 'W/R/T']",RB,8,Slim Pickens (,10.002808700119900,1.2476495726495700
8138,78.0,9.56,11.46,10.51,25.0,,,,,,1.0,19.0,2.4,0.05,1.9,0.38,0.19,0.19,0.38,0.57,0.38,1.9,,,,,,,,,,,,,,,50.98,0.4,5.1,11.9,0.07,1.9,,,,,,,,,,,,,,,,,,,3.38,,,0.07,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,34019,James Cook,34019,James Cook,,O,"['RB', 'W/R/T']",RB,8,Slim Pickens (,4.802310524327300,2.335996758508910
8138,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,34019,James Cook,34019,James Cook,,O,"['RB', 'W/R/T']",RB,8,Slim Pickens (,4.802310524327300,2.335996758508910
8138,118.0,8.07,9.68,8.87,30.0,,,,,,1.0,12.25,2.1,0.04,1.23,0.32,0.16,0.16,0.32,0.48,0.32,1.61,,,,,,,,,,,,,,,45.67,0.36,4.57,11.0,0.06,1.61,,,,,,,,,,,,,,,,,,,3.27,,,0.06,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,34019,James Cook,34019,James Cook,,O,"['RB', 'W/R/T']",RB,8,Slim Pickens (,4.802310524327300,2.335996758508910
5844,14.0,8.18,13.45,10.82,2.0,,,,,,1.0,55.51,7.5,0.44,5.55,1.05,0.53,0.53,1.05,1.58,1.05,5.27,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,31840,T.J. Hockenson,31840,T.J. Hockenson,Q,O,"['TE', 'W/R/T']",TE,8,Slim Pickens (,3.15824668881315,3.8312396694214900
5844,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,31840,T.J. Hockenson,31840,T.J. Hockenson,Q,O,"['TE', 'W/R/T']",TE,8,Slim Pickens (,3.15824668881315,3.8312396694214900
5844,19.0,8.04,13.21,10.63,2.0,,,,,,1.0,54.54,7.5,0.43,5.45,1.03,0.52,0.52,1.03,1.55,1.03,5.17,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,31840,T.J. Hockenson,31840,T.J. Hockenson,Q,O,"['TE', 'W/R/T']",TE,8,Slim Pickens (,3.15824668881315,3.8312396694214900
4981,71.0,7.51,11.84,9.68,32.0,,,,,,1.0,53.0,6.6,0.37,5.3,0.86,0.43,0.43,0.86,1.3,0.86,4.32,,,,,,,,,,,,,,,,,,,0.05,,,,,4.32,,,,,,,,,,,,,,,,,,,0.05,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,12,,30996,Calvin Ridley,30996,Calvin Ridley,,O,"['WR', 'W/R/T']",W/R/T,8,Slim Pickens (,1.475920196308550,7.127756653992400
4981,52.0,8.12,12.37,10.24,24.0,,,,,,1.0,59.41,6.6,0.36,5.94,0.85,0.43,0.43,0.85,1.28,0.85,4.25,,,,,,,,,,,,,,,,,,,0.05,,,,,4.25,,,,,,,,,,,,,,,,,,,0.05,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,13,,30996,Calvin Ridley,30996,Calvin Ridley,,O,"['WR', 'W/R/T']",W/R/T,8,Slim Pickens (,1.475920196308550,7.127756653992400
4981,61.0,7.94,12.1,10.02,29.0,,,,,,1.0,58.12,6.6,0.35,5.81,0.83,0.42,0.42,0.83,1.25,0.83,4.16,,,,,,,,,,,,,,,,,,,0.05,,,,,4.16,,,,,,,,,,,,,,,,,,,0.05,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,14,,30996,Calvin Ridley,30996,Calvin Ridley,,O,"['WR', 'W/R/T']",W/R/T,8,Slim Pickens (,1.475920196308550,7.127756653992400
8230,167.0,5.65,6.67,6.16,40.0,,,,,,1.0,7.8,1.2,0.06,0.78,0.2,0.1,0.1,0.2,0.3,0.2,1.01,,,,,,,,,,,,,,,30.51,0.24,3.05,7.1,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,34125,Ty Chandler,34125,Ty Chandler,,O,"['RB', 'W/R/T']",BN,8,Slim Pickens (,1.0699677878492800,4.606280193236720
8230,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,34125,Ty Chandler,34125,Ty Chandler,,O,"['RB', 'W/R/T']",BN,8,Slim Pickens (,1.0699677878492800,4.606280193236720
8230,179.0,5.49,6.48,5.99,39.0,,,,,,1.0,7.67,1.2,0.06,0.77,0.2,0.1,0.1,0.2,0.3,0.2,1.0,,,,,,,,,,,,,,,29.21,0.24,2.92,7.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,34125,Ty Chandler,34125,Ty Chandler,,O,"['RB', 'W/R/T']",BN,8,Slim Pickens (,1.0699677878492800,4.606280193236720
8137,117.0,6.18,9.38,7.78,51.0,,,,,,1.0,44.21,5.9,0.28,4.42,0.64,0.32,0.32,0.64,0.96,0.64,3.2,,,,,,,,,,,,,,,0.61,,0.06,0.09,0.05,,,,,3.2,,,,,,,,,,,,,,,,,,,0.05,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,12,,34007,George Pickens,34007,George Pickens,,O,"['WR', 'W/R/T']",BN,8,Slim Pickens (,1.815918847054710,5.418744354110210
8137,80.0,6.79,10.31,8.55,35.0,,,,,,1.0,48.59,5.9,0.31,4.86,0.7,0.35,0.35,0.7,1.06,0.7,3.52,,,,,,,,,,,,,,,0.67,,0.07,0.1,0.05,,,,,3.52,,,,,,,,,,,,,,,,,,,0.05,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,13,,34007,George Pickens,34007,George Pickens,,O,"['WR', 'W/R/T']",BN,8,Slim Pickens (,1.815918847054710,5.418744354110210
8137,83.0,7.04,10.68,8.86,37.0,,,,,,1.0,50.35,5.9,0.32,5.03,0.73,0.36,0.36,0.73,1.09,0.73,3.65,,,,,,,,,,,,,,,0.7,,0.07,0.11,0.05,,,,,3.65,,,,,,,,,,,,,,,,,,,0.05,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,14,,34007,George Pickens,34007,George Pickens,,O,"['WR', 'W/R/T']",BN,8,Slim Pickens (,1.815918847054710,5.418744354110210
2161,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,27624,Jerick McKinnon,27624,Jerick McKinnon,O,O,"['RB', 'W/R/T', 'IR']",BN,8,Slim Pickens (,0.9322498531427450,4.9342995169082100
2161,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,27624,Jerick McKinnon,27624,Jerick McKinnon,O,O,"['RB', 'W/R/T', 'IR']",BN,8,Slim Pickens (,0.9322498531427450,4.9342995169082100
2161,192.0,3.53,5.84,4.69,42.0,,,,,,1.0,16.42,2.8,0.16,1.64,0.46,0.23,0.23,0.46,0.69,0.46,2.31,,,,,,,,,,,,,,,6.47,0.06,0.65,1.5,0.04,2.31,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,27624,Jerick McKinnon,27624,Jerick McKinnon,O,O,"['RB', 'W/R/T', 'IR']",BN,8,Slim Pickens (,0.9322498531427450,4.9342995169082100
4080,102.0,5.9,9.86,7.88,44.0,,,,,,1.0,44.48,5.6,0.25,4.45,0.79,0.4,0.4,0.79,1.19,0.79,3.95,,,,,,,,,,,,,,,0.75,,0.08,0.13,0.06,,,,,3.95,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,30150,Zay Jones,30150,Zay Jones,Q,O,"['WR', 'W/R/T']",BN,8,Slim Pickens (,3.4057817733121800,2.7208633093525200
4080,88.0,5.8,9.69,7.75,39.0,,,,,,1.0,43.73,5.6,0.25,4.37,0.78,0.39,0.39,0.78,1.17,0.78,3.89,,,,,,,,,,,,,,,0.74,,0.07,0.12,0.06,,,,,3.89,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,30150,Zay Jones,30150,Zay Jones,Q,O,"['WR', 'W/R/T']",BN,8,Slim Pickens (,3.4057817733121800,2.7208633093525200
4080,108.0,5.68,9.48,7.58,51.0,,,,,,1.0,42.78,5.6,0.24,4.28,0.76,0.38,0.38,0.76,1.14,0.76,3.8,,,,,,,,,,,,,,,0.72,,0.07,0.12,0.06,,,,,3.8,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,30150,Zay Jones,30150,Zay Jones,Q,O,"['WR', 'W/R/T']",BN,8,Slim Pickens (,3.4057817733121800,2.7208633093525200
5284,189.0,4.44,5.64,5.04,45.0,,,,,,1.0,8.8,1.5,0.1,0.88,0.24,0.12,0.12,0.24,0.36,0.24,1.2,,,,,,,,,,,,,,,21.76,0.17,2.18,5.1,0.12,1.2,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,31394,Jeff Wilson Jr.,31394,Jeff Wilson Jr.,,O,"['RB', 'W/R/T']",BN,8,Slim Pickens (,2.318696330991410,1.56697247706422
5284,242.0,1.83,2.25,2.04,54.0,,,,,,1.0,3.13,0.5,0.03,0.31,0.08,0.04,0.04,0.08,0.13,0.08,0.42,,,,,,,,,,,,,,,10.12,0.07,1.01,2.2,0.05,0.42,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,31394,Jeff Wilson Jr.,31394,Jeff Wilson Jr.,,O,"['RB', 'W/R/T']",BN,8,Slim Pickens (,2.318696330991410,1.56697247706422
5284,310.0,1.81,2.22,2.01,67.0,,,,,,1.0,3.05,0.5,0.03,0.3,0.08,0.04,0.04,0.08,0.12,0.08,0.41,,,,,,,,,,,,,,,9.88,0.07,0.99,2.2,0.03,0.41,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,31394,Jeff Wilson Jr.,31394,Jeff Wilson Jr.,,O,"['RB', 'W/R/T']",BN,8,Slim Pickens (,2.318696330991410,1.56697247706422
MIA,999.0,8.06,8.06,8.06,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.55,5.76,0.07,2.84,1.0,15.0,14.16,0.07,0.9,0.65,1.06,0.13,56.69,42.54,0.07,0.07,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,100015,Miami,100015,Miami,,DT,['DEF'],DEF,8,Slim Pickens (,2.080188679245280,3.365079365079370
MIA,999.0,7.96,7.96,7.96,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,324.45,5.7,0.07,2.8,1.0,19.25,14.03,0.07,0.89,0.64,1.05,0.13,56.19,42.16,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,100015,Miami,100015,Miami,,DT,['DEF'],DEF,8,Slim Pickens (,2.080188679245280,3.365079365079370
MIA,999.0,7.78,7.78,7.78,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.74,5.46,0.06,2.76,1.0,19.0,13.42,0.06,0.88,0.63,1.0,0.13,53.74,40.32,0.06,0.06,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,100015,Miami,100015,Miami,,DT,['DEF'],DEF,8,Slim Pickens (,2.080188679245280,3.365079365079370
9481,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,40074,Luke Musgrave,40074,Luke Musgrave,IR,O,"['TE', 'W/R/T', 'IR']",IR,8,Slim Pickens (,2.7980319086992000,2.022850412249710
9481,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,40074,Luke Musgrave,40074,Luke Musgrave,IR,O,"['TE', 'W/R/T', 'IR']",IR,8,Slim Pickens (,2.7980319086992000,2.022850412249710
9481,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,40074,Luke Musgrave,40074,Luke Musgrave,IR,O,"['TE', 'W/R/T', 'IR']",IR,8,Slim Pickens (,2.7980319086992000,2.022850412249710
7670,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,33465,Joshua Palmer,33465,Joshua Palmer,IR,O,"['WR', 'W/R/T', 'IR']",IR,8,Slim Pickens (,1.9626231736323500,3.872368421052630
7670,65.0,7.34,11.15,9.25,30.0,,,,,,1.0,49.0,5.6,0.39,4.9,0.76,0.38,0.38,0.76,1.14,0.76,3.81,,,,,,,,,,,,,,,0.79,,0.08,0.13,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,33465,Joshua Palmer,33465,Joshua Palmer,IR,O,"['WR', 'W/R/T', 'IR']",IR,8,Slim Pickens (,1.9626231736323500,3.872368421052630
7670,76.0,7.47,11.35,9.41,34.0,,,,,,1.0,49.86,5.6,0.4,4.99,0.78,0.39,0.39,0.78,1.16,0.78,3.88,,,,,,,,,,,,,,,0.8,,0.08,0.13,,,,,,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,33465,Joshua Palmer,33465,Joshua Palmer,IR,O,"['WR', 'W/R/T', 'IR']",IR,8,Slim Pickens (,1.9626231736323500,3.872368421052630
4984,37.0,22.15,22.15,22.15,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.06,0.33,1.91,3.5,0.21,,,,,,,,,,,,,,0.06,,,,,,,0.05,,0.03,0.53,0.03,,,,,,,,,239.7,0.17,1.83,1.94,0.8,12.35,23.97,0.57,20.75,33.1,0.06,62.69,,,,,,,,,12,,30977,Josh Allen,30977,Josh Allen,,O,['QB'],QB,9,Deevi from New Delhi,10.9662619960298,2.147910150521030
4984,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,30977,Josh Allen,30977,Josh Allen,,O,['QB'],QB,9,Deevi from New Delhi,10.9662619960298,2.147910150521030
4984,60.0,20.65,20.65,20.65,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.47,0.19,1.85,3.5,0.21,,,,,,,,,,,,,,0.06,,,,,,,0.05,,0.03,0.51,0.03,,,,,,,,,232.33,0.17,1.77,1.88,0.78,12.99,23.23,0.55,20.11,33.1,0.06,60.77,,,,,,,,,14,,30977,Josh Allen,30977,Josh Allen,,O,['QB'],QB,9,Deevi from New Delhi,10.9662619960298,2.147910150521030
