player_id,adp_dd_ppr,pts_std,pts_ppr,pts_half_ppr,pos_adp_dd_ppr,idp_tkl_solo,idp_tkl_ast,idp_tkl,idp_sack,idp_ff,gp,rush_yd,rush_fd,rush_att,rec_yd,rec_tgt,rec_td,rec_fd,rec_5_9,rec_40p,rec_30_39,rec_20_29,rec_10_19,rec_0_4,rec,bonus_rec_wr,bonus_rec_te,xpmiss,xpm,xpa,fgmiss_50p,fgmiss_40_49,fgmiss_30_39,fgm_yds,fgm_50p,fgm_40_49,fgm_30_39,fgm_20_29,fgm,fga,rush_td,fum_lost,bonus_rec_rb,idp_int,idp_fum_rec,idp_tkl_loss,yds_allow_300_349,yds_allow,tkl_loss,safe,sack,pts_allow_14_20,pts_allow,pr_yd,pass_int_td,int,fum_rec,ff,def_td,def_pr_yd,def_kr_yd,def_fum_td,blk_kick,rush_40p,fum,rush_2pt,yds_allow_200_299,st_td,pr_td,def_pr_td,rec_td_40p,rec_2pt,idp_pass_def,idp_int_ret_yd,pass_yd,pass_td_40p,pass_td,pass_sack,pass_int,pass_inc,pass_fd,pass_cmp_40p,pass_cmp,pass_att,pass_2pt,cmp_pct,idp_sack_yd,idp_qb_hit,pr,yds_allow_350_399,pts_allow_21_27,fgm_0_19,def_kr_td,pts_allow_28_34,Week,yds_allow_400_449,sleeper_id,yahoo_id,yahoo_name
6938,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6938,32722.0,Cam Akers
6938,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6938,32722.0,Cam Akers
6938,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6938,32722.0,Cam Akers
TEN,999.0,7.66,7.66,7.66,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.35,4.76,0.07,2.8,1.0,16.5,12.88,0.07,0.91,0.63,0.73,0.13,59.85,46.97,0.07,0.07,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,TEN,100010.0,Tennessee
TEN,999.0,6.39,6.39,6.39,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,335.68,4.0,0.06,2.33,1.0,19.75,10.83,0.06,0.76,0.52,0.61,0.11,50.33,39.5,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,TEN,100010.0,Tennessee
TEN,999.0,6.1,6.1,6.1,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.41,3.96,0.05,2.2,,26.5,10.71,0.05,0.71,0.49,0.6,0.11,49.78,39.07,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,14,1.0,TEN,100010.0,Tennessee
5235,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5235,31283.0,David Wells
5235,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5235,31283.0,David Wells
5235,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5235,31283.0,David Wells
11126,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,11126,40352.0,Michael Ezeike
11126,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,11126,40352.0,Michael Ezeike
11126,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11126,40352.0,Michael Ezeike
NYG,999.0,7.16,7.16,7.16,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.36,4.57,0.06,2.63,1.0,18.5,10.8,0.06,0.81,0.62,0.68,0.12,57.44,46.64,0.06,0.06,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,NYG,100019.0,New York
NYG,999.0,6.49,6.49,6.49,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,306.29,4.45,0.06,2.34,,21.5,10.52,0.06,0.72,0.54,0.66,0.12,55.97,45.45,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,14,,NYG,100019.0,New York
9754,127.0,5.0,8.61,6.8,56.0,,,,,,1.0,0.35,0.03,0.07,39.0,5.5,0.2,3.9,0.72,0.36,0.36,0.72,1.08,0.72,3.61,3.61,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,9754,40051.0,Quentin Johnston
9754,116.0,5.17,7.93,6.55,52.0,,,,,,1.0,0.27,0.03,0.07,36.2,5.5,0.27,3.62,0.55,0.28,0.28,0.55,0.83,0.55,2.76,2.76,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,9754,40051.0,Quentin Johnston
9754,86.0,6.84,10.48,8.66,38.0,,,,,,1.0,0.36,0.04,0.07,48.02,5.5,0.36,4.8,0.73,0.36,0.36,0.73,1.09,0.73,3.64,3.64,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,9754,40051.0,Quentin Johnston
5008,186.0,2.01,3.34,2.68,35.0,,,,,,1.0,,,,12.57,1.8,0.13,1.26,0.27,0.13,0.13,0.27,0.4,0.27,1.33,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5008,31093.0,Durham Smythe
5008,158.0,2.1,3.49,2.79,32.0,,,,,,1.0,,,,13.11,1.8,0.13,1.31,0.28,0.14,0.14,0.28,0.42,0.28,1.38,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5008,31093.0,Durham Smythe
5008,186.0,2.11,3.5,2.81,38.0,,,,,,1.0,,,,13.17,1.8,0.13,1.32,0.28,0.14,0.14,0.28,0.42,0.28,1.39,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5008,31093.0,Durham Smythe
9230,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,9230,,
9230,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,9230,,
9230,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,9230,,
5980,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5980,32066.0,Myles Gaskin
5980,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5980,32066.0,Myles Gaskin
5980,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5980,32066.0,Myles Gaskin
2381,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,2381,,
2381,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,2381,,
2381,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,2381,,
1067,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,1067,25876.0,Marvin Jones Jr.
1067,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1067,25876.0,Marvin Jones Jr.
1067,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,1067,25876.0,Marvin Jones Jr.
7992,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7992,33804.0,Matt Bushman
7992,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7992,33804.0,Matt Bushman
7992,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7992,33804.0,Matt Bushman
8411,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8411,33953.0,Devon Allen
8411,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8411,33953.0,Devon Allen
8411,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8411,33953.0,Devon Allen
11347,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,11347,40590.0,Chase Cota
11347,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,11347,40590.0,Chase Cota
11347,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11347,40590.0,Chase Cota
391,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,391,9520.0,Ryan Succop
391,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,391,9520.0,Ryan Succop
391,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,391,9520.0,Ryan Succop
6794,6.0,12.09,18.92,15.51,4.0,,,,,,1.0,1.94,0.19,0.35,89.0,10.2,0.5,8.9,1.37,0.68,0.68,1.37,2.05,1.37,6.83,6.83,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.12,0.06,,,,,,,,,,,,,,,,,,,,,,,12,,6794,32692.0,Justin Jefferson
6794,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6794,32692.0,Justin Jefferson
6794,1.0,13.35,20.06,16.7,1.0,,,,,,1.0,1.91,0.19,0.35,96.84,10.2,0.58,9.68,1.34,0.67,0.67,1.34,2.01,1.34,6.71,6.71,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.12,0.06,,,,,,,,,,,,,,,,,,,,,,,14,,6794,32692.0,Justin Jefferson
3202,223.0,1.01,1.73,1.37,51.0,,,,,,1.0,,,,7.08,1.1,0.05,0.71,0.14,0.07,0.07,0.14,0.22,0.14,0.72,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,3202,29315.0,Austin Hooper
3202,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,3202,29315.0,Austin Hooper
3202,222.0,1.13,1.94,1.53,50.0,,,,,,1.0,,,,7.94,1.1,0.06,0.79,0.16,0.08,0.08,0.16,0.24,0.16,0.81,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,3202,29315.0,Austin Hooper
6308,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6308,32250.0,Ian Bunting
6308,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6308,32250.0,Ian Bunting
6308,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6308,32250.0,Ian Bunting
6074,177.0,2.38,3.68,3.03,32.0,,,,,,1.0,,,,14.57,1.9,0.15,1.46,0.26,0.13,0.13,0.26,0.39,0.26,1.3,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6074,,
6074,150.0,2.38,3.68,3.03,28.0,,,,,,1.0,,,,14.57,1.9,0.15,1.46,0.26,0.13,0.13,0.26,0.39,0.26,1.3,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6074,,
6074,178.0,2.42,3.74,3.08,34.0,,,,,,1.0,,,,14.82,1.9,0.16,1.48,0.27,0.13,0.13,0.27,0.4,0.27,1.33,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6074,,
5012,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5012,31056.0,Mark Andrews
5012,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5012,31056.0,Mark Andrews
5012,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5012,31056.0,Mark Andrews
9224,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,9224,,
9224,259.0,1.26,1.9,1.58,57.0,,,,,,1.0,3.47,0.35,0.9,5.07,0.9,0.04,0.51,0.13,0.06,0.06,0.13,0.19,0.13,0.64,,,,,,,,,,,,,,,,0.03,0.02,0.64,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,9224,,
9224,305.0,1.5,2.26,1.88,64.0,,,,,,1.0,4.13,0.41,0.9,6.03,0.9,0.05,0.6,0.15,0.08,0.08,0.15,0.23,0.15,0.77,,,,,,,,,,,,,,,,0.04,0.02,0.77,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,9224,,
5154,330.0,0.66,1.1,0.88,140.0,,,,,,1.0,0.16,0.02,0.05,4.85,0.7,0.03,0.48,0.09,0.04,0.04,0.09,0.13,0.09,0.44,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5154,31320.0,Trent Sherfield
5154,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5154,31320.0,Trent Sherfield
5154,320.0,0.64,1.06,0.85,136.0,,,,,,1.0,0.15,0.02,0.05,4.7,0.7,0.03,0.47,0.09,0.04,0.04,0.09,0.13,0.09,0.43,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5154,31320.0,Trent Sherfield
5857,175.0,2.36,3.72,3.04,31.0,,,,,,1.0,,,,16.44,2.4,0.12,1.64,0.27,0.14,0.14,0.27,0.41,0.27,1.36,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5857,31852.0,Noah Fant
5857,147.0,2.42,3.81,3.12,27.0,,,,,,1.0,,,,16.83,2.4,0.12,1.68,0.28,0.14,0.14,0.28,0.42,0.28,1.39,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5857,31852.0,Noah Fant
5857,174.0,2.5,3.94,3.22,32.0,,,,,,1.0,,,,17.38,2.4,0.13,1.74,0.29,0.14,0.14,0.29,0.43,0.29,1.44,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5857,31852.0,Noah Fant
7288,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7288,33124.0,Ben Ellefson
7288,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7288,33124.0,Ben Ellefson
7288,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7288,33124.0,Ben Ellefson
9489,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,9489,,
9489,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,9489,,
9489,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,9489,,
5171,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5171,,
5171,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5171,,
5171,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5171,,
6136,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6136,,
6136,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6136,,
6136,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6136,,
8732,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8732,34407.0,Raleigh Webb
8732,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8732,34407.0,Raleigh Webb
8732,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8732,34407.0,Raleigh Webb
SF,999.0,7.31,7.31,7.31,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,305.41,4.63,0.05,2.54,1.0,18.5,11.28,0.11,0.83,0.52,0.9,0.16,44.32,33.04,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,SF,100025.0,San Francisco
SF,999.0,6.13,6.13,6.13,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.1,3.79,0.05,2.12,,23.5,9.23,0.09,0.69,0.43,0.74,0.14,36.27,27.04,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,13,,SF,100025.0,San Francisco
SF,999.0,7.18,7.18,7.18,999.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,341.4,4.48,0.05,2.52,,21.0,10.93,0.1,0.82,0.52,0.88,0.15,42.93,32.01,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,14,,SF,100025.0,San Francisco
5089,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5089,31141.0,Mike White
5089,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5089,31141.0,Mike White
5089,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5089,31141.0,Mike White
6011,155.0,16.09,16.09,16.09,23.0,,,,,,1.0,10.64,1.06,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,235.32,,1.4,1.8,0.9,12.14,23.53,,20.66,32.8,,62.98,,,,,,,,,12,,6011,,
6011,186.0,13.17,13.17,13.17,26.0,,,,,,1.0,9.95,0.99,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,220.01,,0.84,1.68,0.84,13.49,22.0,,19.31,32.8,,58.88,,,,,,,,,13,,6011,,
6011,208.0,12.8,12.8,12.8,29.0,,,,,,1.0,9.67,0.97,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,,213.88,,0.82,1.63,0.82,14.02,21.39,,18.78,32.8,,57.24,,,,,,,,,14,,6011,,
8230,171.0,5.65,6.67,6.16,41.0,,,,,,1.0,30.51,3.05,7.1,7.8,1.2,0.06,0.78,0.2,0.1,0.1,0.2,0.3,0.2,1.01,,,,,,,,,,,,,,,,0.24,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8230,,
8230,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8230,,
8230,179.0,5.49,6.48,5.99,39.0,,,,,,1.0,29.21,2.92,7.1,7.67,1.2,0.06,0.77,0.2,0.1,0.1,0.2,0.3,0.2,1.0,,,,,,,,,,,,,,,,0.24,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8230,,
8229,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8229,34494.0,Isaiah Weston
8229,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8229,34494.0,Isaiah Weston
